ClassID,Possible_TakeItemCount1,Possible_TakeItemCount2,Possible_TakeItemCount3,Possible_TakeItemCount4,Possible_TakeItemCount5,Possible_ItemCount1,Possible_ItemCount2,Possible_ItemCount3,Possible_ItemCount4,Possible_MedalADD,Progress_ItemCount1,Progress_ItemCount2,Progress_ItemCount3,Progress_ItemCount4,Progress_TakeItemCount1,Progress_TakeItemCount2,Progress_TakeItemCount3,Progress_TakeItemCount4,Progress_TakeItemCount5,Success_SelectItemCount1,Success_SelectItemCount2,Success_SelectItemCount3,Success_SelectItemCount4,Success_SelectItemCount5,Success_SelectItemCount6,Success_SelectItemCount7,Success_SelectItemCount8,Success_ItemCount1,Success_ItemCount2,Success_ItemCount3,Success_ItemCount4,Success_JobItem_Count1,Success_JobItem_Count2,Success_JobItem_Count3,Success_JobItem_Count4,Success_JobItem_Count5,Success_JobItem_Count6,Success_JobItem_Count7,Success_JobItem_Count8,Success_JobItem_Count9,Success_JobItem_Count10,Success_JobItem_Count11,Success_JobItem_Count12,Success_JobItem_Count13,Success_JobItem_Count14,Success_JobItem_Count15,Success_JobItem_Count16,Success_JobItem_Count17,Success_JobItem_Count18,Success_JobItem_Count19,Success_JobItem_Count20,Success_TakeItemCount1,Success_TakeItemCount2,Success_TakeItemCount3,Success_TakeItemCount4,Success_TakeItemCount5,Success_MedalADD,Success_Exp,Success_Lv_Exp,Success_HitMe,Success_SkillPoint,Success_StatByBonus,Success_PropertyByBonus,ClassName,Name,QuestSave,Track1,Track_Auto_Complete,Track_PartyPlay,Abandon_TakeItem_Ban1,Abandon_TakeItem_Ban2,Abandon_TakeItem_Ban3,Abandon_TakeItem_Ban4,Abandon_TakeItem_Ban5,Possible_PCLoopAnim,Possible_PauseItemMSG,Possible_SelectDialog1,Possible_AnswerAgree,Possible_AnswerCancel,Possible_AnswerExplain,Possible_ExplainDialog1,Possible_NextNPC,Possible_NextNPC_Icon,Possible_AgreeDialog1,Possible_AgreeDialog2,Possible_AgreeDialog3,Possible_AgreeDialog4,Possible_AgreeDialog5,Possible_AgreeDialog6,Possible_AgreeDialog7,Possible_AgreeDialog8,Possible_AgreeDialog9,Possible_AgreeDialog10,Possible_AbandonItemGive,Possible_Smartgen,Possible_TakeItemName1,Possible_TakeItemName2,Possible_TakeItemName3,Possible_TakeItemName4,Possible_TakeItemName5,Possible_ItemName1,Possible_ItemName2,Possible_ItemName3,Possible_ItemName4,Possible_Buff1,Possible_Buff2,Possible_Buff3,Possible_Buff4,Possible_UIOpen1,Possible_UIOpen2,Possible_UIOpen3,Possible_UIOpen4,Possible_AgreeQuest1,Possible_AgreeQuest2,Possible_AgreeQuest3,Possible_AgreeQuest4,Possible_AgreeQuest5,Possible_AgreeQuest6,Progress_NextNPC,Progress_NextNPC_Icon,Progress_PCLoopAnim,Progress_PauseItemMSG,Progress_Dialog1,Progress_Dialog2,Progress_Dialog3,Progress_Dialog4,Progress_Dialog5,Progress_Dialog6,Progress_Dialog7,Progress_Dialog8,Progress_Dialog9,Progress_Dialog10,Progress_StartNPCDialog1,Progress_Smartgen,Progress_ItemName1,Progress_ItemName2,Progress_ItemName3,Progress_ItemName4,Progress_TakeItemName1,Progress_TakeItemName2,Progress_TakeItemName3,Progress_TakeItemName4,Progress_TakeItemName5,Progress_Buff1,Progress_Buff2,Progress_Buff3,Progress_Buff4,Progress_UIOpen1,Progress_UIOpen2,Progress_UIOpen3,Progress_UIOpen4,Progress_AgreeQuest1,Progress_AgreeQuest2,Progress_AgreeQuest3,Progress_AgreeQuest4,Progress_AgreeQuest5,Progress_AgreeQuest6,Success_PCLoopAnim,Success_PauseItemMSG,Success_Dialog1,Success_Dialog2,Success_Dialog3,Success_Dialog4,Success_Dialog5,Success_Dialog6,Success_Dialog7,Success_Dialog8,Success_Dialog9,Success_Dialog10,Success_ProgNPCDialog1,Success_StartNPCDialog1,Success_Smartgen,Success_TX_Func,Success_NextQuestName1,Success_AgreeQuest1,Success_AgreeQuest2,Success_AgreeQuest3,Success_AgreeQuest4,Success_AgreeQuest5,Success_AgreeQuest6,Success_SkillVanName1_WAR,Success_SkillVanName1_WIZ,Success_SkillVanName1_ARC,Success_SkillVanName1_MNK,Success_SkillVanName1_SOR,Success_SelectItemName1,Success_SelectItemName2,Success_SelectItemName3,Success_SelectItemName4,Success_SelectItemName5,Success_SelectItemName6,Success_SelectItemName7,Success_SelectItemName8,Success_ItemName1,Success_ItemName2,Success_ItemName3,Success_ItemName4,Success_JobItem_Name1,Success_JobItem_JobList1,Success_JobItem_Name2,Success_JobItem_JobList2,Success_JobItem_Name3,Success_JobItem_JobList3,Success_JobItem_Name4,Success_JobItem_JobList4,Success_JobItem_Name5,Success_JobItem_JobList5,Success_JobItem_Name6,Success_JobItem_JobList6,Success_JobItem_Name7,Success_JobItem_JobList7,Success_JobItem_Name8,Success_JobItem_JobList8,Success_JobItem_Name9,Success_JobItem_JobList9,Success_JobItem_Name10,Success_JobItem_JobList10,Success_JobItem_Name11,Success_JobItem_JobList11,Success_JobItem_Name12,Success_JobItem_JobList12,Success_JobItem_Name13,Success_JobItem_JobList13,Success_JobItem_Name14,Success_JobItem_JobList14,Success_JobItem_Name15,Success_JobItem_JobList15,Success_JobItem_Name16,Success_JobItem_JobList16,Success_JobItem_Name17,Success_JobItem_JobList17,Success_JobItem_Name18,Success_JobItem_JobList18,Success_JobItem_Name19,Success_JobItem_JobList19,Success_JobItem_Name20,Success_JobItem_JobList20,Success_TakeItemName1,Success_TakeItemName2,Success_TakeItemName3,Success_TakeItemName4,Success_TakeItemName5,Success_Buff1,Success_Buff2,Success_Buff3,Success_Buff4,Success_UIOpen1,Success_UIOpen2,Success_UIOpen3,Success_UIOpen4,Success_LinkQuest_Propery1,Success_LinkQuest_Propery2,Success_LinkQuest_Propery3,Success_LinkQuest_Propery4,Success_HonorPoint,Success_Rullet,Success_Move,Success_RepeatComplete,Success_ChangeJob,DialogChange_TDlg1,DialogChange_Terms1,DialogChange_CDlg1,DialogChange_TDlg2,DialogChange_Terms2,DialogChange_CDlg2,DialogChange_TDlg3,DialogChange_Terms3,DialogChange_CDlg3,DialogChange_TDlg4,DialogChange_Terms4,DialogChange_CDlg4,DialogChange_TDlg5,DialogChange_Terms5,DialogChange_CDlg5,DialogChange_TDlg6,DialogChange_Terms6,DialogChange_CDlg6,DialogChange_TDlg7,DialogChange_Terms7,DialogChange_CDlg7,DialogChange_TDlg8,DialogChange_Terms8,DialogChange_CDlg8,DialogChange_TDlg9,DialogChange_Terms9,DialogChange_CDlg9,DialogChange_TDlg10,DialogChange_Terms10,DialogChange_CDlg10,Abandon_TX_Func,Fail_TX_Func,SystemCancel_TX_Func
32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_NECROMANCER3_1,실전 증명[네크로맨서 전직],NO,SProgress/ESuccess/JOB_NECROMANCER3_1_TRACK/3000,,YES,,,,,,,,JOB_NECROMANCER3_1_select1,마스터와 전투를 받아들인다,전투를 피한다,,,,YES,JOB_NECROMANCER3_1_agree1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_NECROMANCER3_1_agree1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_NECROMANCER3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char2_9,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char2_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_DRUID5_1,대자연의 단련[드루이드 전직],NO,SProgress/ESuccess/JOB_DRUID3_1_TRACK/3000,,NO,,,,,,,,JOB_DRUID3_1_select1,대련하겠다고 한다,대련을 피한다,,,,YES,JOB_DRUID3_1_agree1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_DRUID3_1_agree1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_DRUID3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char4_5,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char4_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_BARBARIAN3_1,생존의 가르침[바바리안 전직],NO,SProgress/ESuccess/JOB_BARBARIAN3_1_TRACK/3000,,NO,,,,,,,,JOB_BARBARIAN3_1_select1,마스터와 전투를 받아들인다,전투를 피한다,,,PROGRESS,YES,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_BARBARIAN3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char1_6,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char1_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_LINKER3_1,연결[링커 전직],NO,SProgress/ESuccess/JOB_LINKER3_1_TRACK/3000,,NO,,,,,,,,JOB_LINKER3_1_select1,마스터와 대련을 받아들인다,대련을 피한다,,,PROGRESS,YES,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_LINKER3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char2_7,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char2_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_HUNTER3_1,활로만 말한다[헌터 전직],NO,SProgress/ESuccess/JOB_HUNTER3_1_TRACK/3000,,NO,,,,,,,,JOB_HUNTER3_1_select1,마스터와 대련하도록 한다,대련을 피한다,,,PROGRESS,YES,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_HUNTER3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char3_2,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char3_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_HIGHLANDER3_1,자유와 용기[하이랜더 전직],NO,SProgress/ESuccess/JOB_PALADIN3_1_TRACK/3000/m_boss_a,,YES,,,,,,,,JOB_HIGHLANDER3_1_select1,실력을 증명하겠다고 한다,위험할 것 같다고 한다,,,,YES,JOB_HIGHLANDER3_1_prog1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_HIGHLANDER3_1_prog1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_HIGHLANDER3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char1_2,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_PELTASTA3_1,방패의 주인 증명[펠타스타 전직],NO,SProgress/ESuccess/JOB_PYROMANCER3_1_TRACK/3000/m_boss_a,,YES,,,,,,,,JOB_PELTASTA3_1_select1,증명하겠다고 한다,무서우니 피하겠다고 한다,,,,YES,JOB_PELTASTA3_1_agree1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_PELTASTA3_1_agree1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_PELTASTA3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char1_3,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_KRIVI3_1,부동의 신앙심[크리비 전직],NO,SProgress/ESuccess/JOB_KRIVI3_1_TRACK/3000,,NO,,,,,,,,JOB_KRIVI3_1_select1,대련으로 인정 받겠다고 한다,대련을 피한다,,,,YES,JOB_KRIVI3_1_agree1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_KRIVI3_1_agree1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_KRIVI3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char4_3,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char4_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_PRIEST3_1,신성을 향한 단련[프리스트 전직],NO,SProgress/ESuccess/JOB_PRIEST3_1_TRACK/3000,,NO,,,,,,,,JOB_PRIEST3_1_select1,대련으로 인정 받겠다고 한다,대련을 피한다,,,,YES,JOB_PRIEST3_1_agree1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_PRIEST3_1_agree1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_PRIEST3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char4_2,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char4_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_WARRIOR3_1,칼날 위의 시험[소드맨 전직],NO,SProgress/ESuccess/JOB_QUARREL3_2_TRACK/3000/m_boss_a,,YES,,,,,,,,JOB_WARRIOR3_1_select1,미노타우로스를 처치하겠다고 한다,거절한다,,,,YES,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_WARRIOR3_1_agree1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_WARRIOR3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_CENTURION3_1,알코어의 시련[센츄리온 전직],NO,SProgress/ESuccess/JOB_CENTURION3_1_TRACK/3000,,YES,,,,,,,,JOB_CENTURION3_1_select1,마스터와 대련을 받아들인다,대련을 피한다,,,,YES,JOB_CENTURION3_1_agree1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_CENTURION3_1_agree1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_CENTURION3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char1_5,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char1_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_SADU3_1,영혼의 대련[사두 전직],NO,SProgress/ESuccess/JOB_SADU3_1_TRACK/3000,,NO,,,,,,,,JOB_SADU3_1_select1,마스터와 대련을 받아들인다,대련을 피한다,,,,YES,JOB_SADU3_1_agree1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_SADU3_1_agree1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_SADU3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char4_6,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char4_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_HACKAPELL5_1,장제사냐 장례사냐[하카펠 전직],NO,SProgress/ESuccess/JOB_HACKAPELL3_1_TRACK/2000,,NO,,,,,,,,JOB_HACKAPELL3_1_select1,대련을 받아들이겠다고 한다,대련을 피한다,,,,YES,JOB_HACKAPELL3_1_agree1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_HACKAPELL3_1_agree1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_HACKAPELL3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char3_7,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char3_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_WUGU3_1,바람의 통과의례[무고사 전직],NO,SProgress/ESuccess/JOB_WUGU3_1_TRACK/3000,,NO,,,,,,,,JOB_WUGU3_1_select1,마스터와 대련을 받아들인다,대련을 피한다,,,,YES,JOB_WUGU3_1_agree1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_WUGU3_1_agree1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_WUGU3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char3_6,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char3_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_RODELERO3_1,최선의 공격은 최고의 방어[로델레로 전직],NO,,,YES,,,,,,,,JOB_RODELERO3_1_select1,강화된 방패를 가져오겠다고 한다,나중에 다시 찾아 오겠다고 한다,,,PROGRESS,YES,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_RODELERO3_1_agree1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_RODELERO3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char1_10,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char1_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_SQUIRE3_1,검을 대하는 각오[스콰이어 전직],NO,SProgress/ESuccess/JOB_SQUIRE3_1_TRACK/3000,,YES,,,,,,,,JOB_SQUIRE3_1_select1,대련 신청을 받아들인다,대련을 피한다,,,PROGRESS,YES,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_SQUIRE3_1_agree1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_SQUIRE3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char1_11,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char1_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_THAUMATURGE3_1,마법사의 남겨진 지식[쏘마터지 전직],NO,,,YES,,,,,,,,JOB_THAUMATURGE3_1_select1,부탁이 무엇인지 물어보자,거절한다,,,,YES,JOB_THAUMATURGE3_1_agree1,UnHideNPC/JOB_THAUMATURGE3_1_PAPER1/0,UnHideNPC/JOB_THAUMATURGE3_1_PAPER2/0,UnHideNPC/JOB_THAUMATURGE3_1_PAPER3/0,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,JOB_THAUMATURGE3_1_agree1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_THAUMATURGE3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char2_10,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char2_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_WARLOCK3_1,마법사가 되는 방법[엘레멘탈리스트 전직],NO,,,YES,,,,,,,,JOB_WARLOCK3_1_select1,과제를 수행하겠다고 한다,거절한다,,,,YES,JOB_WARLOCK3_1_agree1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,JOB_WARLOCK3_1_agree1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_WARLOCK3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char2_11,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char2_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_SCOUT3_1,림가일레의 인정[스카우트 전직],NO,SProgress/ESuccess/JOB_SCOUT3_1_TRACK/3000,,NO,,,,,,,,JOB_SCOUT3_1_select1,마스터의 대련 신청을 받아들인다,대련을 피한다,,,PROGRESS,YES,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_SCOUT3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char3_8,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char3_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_PALADIN3_1,여신을 위하는 길[팔라딘 전직],NO,SProgress/ESuccess/JOB_PALADIN3_1_TRACK/3000/m_boss_a,,YES,,,,,,,,JOB_PALADIN3_1_select1,증명하겠다고 한다,거절한다,,,,YES,JOB_PALADIN3_1_agree1,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,JOB_PALADIN3_1_agree1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_PALADIN3_1_succ1,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,costume_Char4_11,JobChange:First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Char4_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
