ClassID,Price_Weapon,Price_THWeapon,Price_SHIRT,Price_PANTS,Price_GLOVES,Price_BOOTS,Price_SubWeapon,Price_NECK,Price_RING,RepairPrice_Weapon,RepairPrice_THWeapon,RepairPrice_SHIRT,RepairPrice_PANTS,RepairPrice_GLOVES,RepairPrice_BOOTS,RepairPrice_SubWeapon,RepairPrice_NECK,RepairPrice_RING
0,29312,28192,29312,29312,49664,49664,27072,49664,49664,57344,16384,32768,32768,0,0,32768,0,0
0,53056,38528,53056,53056,55552,55552,24000,55552,55552,4096,53248,0,0,32768,32768,0,32768,32768
0,35008,59232,35008,35008,1792,1792,17920,1792,1792,20480,49152,49152,49152,16384,16384,49152,16384,16384
0,16960,14400,16960,16960,13568,13568,11840,13568,13568,24576,24576,0,0,49152,49152,0,49152,49152
0,40704,24768,40704,40704,19456,19456,8832,19456,19456,36864,61440,32768,32768,49152,49152,32768,49152,49152
0,22656,45472,22656,22656,31232,31232,2752,31232,31232,53248,57344,16384,16384,32768,32768,16384,32768,32768
0,4608,640,4608,4608,43008,43008,62208,43008,43008,8192,57344,0,0,32768,32768,0,32768,32768
0,52096,21344,52096,52096,54784,54784,56128,54784,54784,12288,36864,32768,32768,0,0,32768,0,0
0,34048,42048,34048,34048,1024,1024,50048,1024,1024,32768,36864,16384,16384,0,0,16384,0,0
0,16000,62752,16000,16000,12800,12800,43968,12800,12800,49152,32768,0,0,49152,49152,0,49152,49152
0,21696,28256,21696,21696,30464,30464,34816,30464,30464,61440,40960,49152,49152,16384,16384,49152,16384,16384
0,3648,48960,3648,3648,42240,42240,28736,42240,42240,12288,36864,32768,32768,0,0,32768,0,0
0,9344,14496,9344,9344,59904,59904,19648,59904,59904,40960,0,32768,32768,49152,49152,32768,49152,49152
0,56832,35200,56832,56832,6144,6144,13568,6144,6144,57344,61440,16384,16384,32768,32768,16384,32768,32768
0,62528,704,62528,62528,23808,23808,4416,23808,23808,4096,8192,16384,16384,16384,16384,16384,16384,16384
0,2688,31776,2688,2688,41472,41472,60864,41472,41472,32768,36864,16384,16384,0,0,16384,0,0
0,8384,62816,8384,8384,59136,59136,51712,59136,59136,57344,61440,16384,16384,32768,32768,16384,32768,32768
0,14080,28352,14080,14080,11264,11264,42624,11264,11264,4096,4096,16384,16384,16384,16384,16384,16384,16384
0,19776,59392,19776,19776,28928,28928,33472,28928,28928,32768,18432,16384,16384,0,0,16384,0,0
0,25472,24928,25472,25472,46592,46592,24384,46592,46592,57344,30720,16384,16384,32768,32768,16384,32768,32768
0,48352,55968,48352,48352,64256,64256,15232,64256,64256,4096,36864,16384,16384,16384,16384,16384,16384,16384
0,30304,31840,30304,30304,22272,22272,3072,22272,22272,40960,32768,49152,49152,49152,49152,49152,49152,49152
0,33152,62912,33152,33152,39936,39936,59520,39936,39936,4096,49152,57344,57344,32768,32768,57344,32768,32768
0,36000,28416,36000,36000,57600,57600,50368,57600,57600,12288,51200,49152,49152,0,0,49152,0,0
0,17952,4288,17952,17952,15616,15616,38208,15616,15616,49152,49152,32768,32768,49152,49152,32768,49152,49152
0,65440,45696,65440,65440,39168,39168,26048,39168,39168,16384,45056,16384,16384,16384,16384,16384,16384,16384
0,2752,11232,2752,2752,56832,56832,16960,56832,56832,28672,49152,8192,8192,49152,49152,8192,49152,49152
0,50240,52640,50240,50240,14848,14848,4800,14848,14848,0,47104,57344,57344,32768,32768,57344,32768,32768
0,32192,28512,32192,32192,38400,38400,58176,38400,38400,32768,40960,32768,32768,0,0,32768,0,0
0,14144,34960,14144,14144,61952,61952,46016,61952,61952,53248,28672,8192,8192,32768,32768,8192,32768,32768
0,61632,55664,61632,61632,19968,19968,33856,19968,19968,20480,24576,57344,57344,16384,16384,57344,16384,16384
0,43584,10832,43584,43584,43520,43520,21696,43520,43520,36864,8192,24576,24576,32768,32768,24576,32768,32768
0,25536,31536,25536,25536,1536,1536,9536,1536,1536,6144,8192,8192,8192,16384,16384,8192,16384,16384
0,7488,52240,7488,7488,45312,45312,62912,45312,45312,22528,4096,57344,57344,49152,49152,57344,49152,49152
0,34080,45344,34080,34080,27264,27264,47680,27264,27264,2048,36864,8192,8192,16384,16384,8192,16384,16384
0,16032,512,16032,16032,39040,39040,35520,39040,39040,22528,36864,57344,57344,49152,49152,57344,49152,49152
0,42624,59168,42624,42624,20992,20992,20352,20992,20992,0,0,0,0,0,0,0,0,0
0,24576,14336,24576,24576,32768,32768,8192,32768,32768,20480,0,49152,49152,49152,49152,49152,49152,49152
0,51168,7440,51168,51168,14720,14720,58496,14720,14720,10240,47104,16384,16384,16384,16384,16384,16384,16384
0,33120,28144,33120,33120,26496,26496,46336,26496,26496,18432,30720,49152,49152,49152,49152,49152,49152,49152
0,59712,21264,59712,59712,8448,8448,48352,8448,8448,8192,10240,8192,8192,16384,16384,8192,16384,16384
0,20768,14368,20768,20768,55936,55936,7968,55936,55936,53248,43008,24576,24576,32768,32768,24576,32768,32768
0,47360,7488,47360,47360,37888,37888,33152,37888,37888,40960,20480,49152,49152,0,0,49152,0,0
0,8416,592,8416,8416,19840,19840,58304,19840,19840,32768,4096,16384,16384,49152,49152,16384,49152,49152
0,35008,59248,35008,35008,1792,1792,17952,1792,1792,10240,32768,24576,24576,0,0,24576,0,0
0,61600,52352,61600,61600,49280,49280,43104,49280,49280,2048,16384,57344,57344,16384,16384,57344,16384,16384
0,22656,45472,22656,22656,31232,31232,2752,31232,31232,47104,49152,8192,8192,24576,24576,8192,24576,24576
0,49248,38576,49248,49248,13184,13184,27904,13184,13184,36864,28672,32768,32768,49152,49152,32768,49152,49152
0,10304,31696,10304,10304,60672,60672,53088,60672,60672,16384,61440,49152,49152,57344,57344,49152,57344,57344
0,31200,59280,31200,31200,24960,24960,21824,24960,24960,49152,18432,8192,8192,32768,32768,8192,32768,32768
0,52096,21344,52096,52096,54784,54784,56128,54784,54784,18432,45056,40960,40960,8192,8192,40960,8192,8192
0,52096,21344,52096,52096,54784,54784,56128,54784,54784,12288,36864,32768,32768,0,0,32768,0,0
0,7456,48928,7456,7456,19072,19072,24864,19072,19072,47104,61440,57344,57344,40960,40960,57344,40960,40960
0,7456,48928,7456,7456,19072,19072,24864,19072,19072,38912,51200,49152,49152,32768,32768,49152,32768,32768
0,7456,48928,7456,7456,19072,19072,24864,19072,19072,45056,59392,57344,57344,40960,40960,57344,40960,40960
0,52096,21344,52096,52096,54784,54784,56128,54784,54784,10240,32768,24576,24576,0,0,24576,0,0
0,31200,59280,31200,31200,24960,24960,21824,24960,24960,51200,22528,16384,16384,32768,32768,16384,32768,32768
0,31200,59280,31200,31200,24960,24960,21824,24960,24960,45056,14336,8192,8192,24576,24576,8192,24576,24576
0,10304,31696,10304,10304,60672,60672,53088,60672,60672,20480,2048,57344,57344,57344,57344,57344,57344,57344
0,34048,42048,34048,34048,1024,1024,50048,1024,1024,22528,22528,0,0,49152,49152,0,49152,49152
0,13152,14448,13152,13152,36736,36736,15744,36736,36736,0,14336,57344,57344,16384,16384,57344,16384,16384
0,36896,24800,36896,36896,42624,42624,12704,42624,42624,12288,49152,16384,16384,16384,16384,16384,16384,16384
0,60640,35152,60640,60640,48512,48512,9664,48512,48512,12288,4096,32768,32768,0,0,32768,0,0
0,18848,45504,18848,18848,54400,54400,6624,54400,54400,26624,40960,57344,57344,0,0,57344,0,0
0,42592,55856,42592,42592,60288,60288,3584,60288,60288,26624,61440,8192,8192,49152,49152,8192,49152,49152
0,45440,38624,45440,45440,36352,36352,31808,36352,36352,12288,16384,16384,16384,16384,16384,16384,16384,16384
0,48288,21376,48288,48288,12416,12416,60000,12416,12416,49152,18432,8192,8192,32768,32768,8192,32768,32768
0,6496,31728,6496,6496,18304,18304,56960,18304,18304,63488,57344,40960,40960,24576,24576,40960,24576,24576
0,53984,52432,53984,53984,30080,30080,50880,30080,30080,4096,38912,8192,8192,8192,8192,8192,8192,8192
0,56832,35200,56832,56832,6144,6144,13568,6144,6144,55296,59392,16384,16384,32768,32768,16384,32768,32768
0,38784,55904,38784,38784,17920,17920,7488,17920,17920,63488,45056,57344,57344,16384,16384,57344,16384,16384
0,41632,38656,41632,41632,59520,59520,35680,59520,59520,47104,61440,57344,57344,40960,40960,57344,40960,40960
0,23584,59360,23584,23584,5760,5760,29600,5760,5760,57344,49152,32768,32768,24576,24576,32768,24576,24576
0,5536,14528,5536,5536,17536,17536,23520,17536,17536,12288,49152,16384,16384,16384,16384,16384,16384,16384
0,32128,7648,32128,32128,65024,65024,48704,65024,65024,57344,40960,32768,32768,24576,24576,32768,24576,24576
0,14080,28352,14080,14080,11264,11264,42624,11264,11264,12288,8192,16384,16384,16384,16384,16384,16384,16384
0,40672,21456,40672,40672,58752,58752,2240,58752,58752,57344,57344,32768,32768,24576,24576,32768,24576,24576
0,22624,42160,22624,22624,4992,4992,61696,4992,4992,12288,24576,16384,16384,16384,16384,16384,16384,16384
0,28320,7680,28320,28320,22656,22656,52576,22656,22656,30720,33792,16384,16384,57344,57344,16384,57344,57344
0,27456,800,27456,27456,4608,4608,12224,4608,4608,8192,15360,24576,24576,0,0,24576,0,0
0,7984,59440,7984,7984,52096,52096,37376,52096,52096,2048,8192,28672,28672,16384,16384,28672,16384,16384
0,10832,24960,10832,10832,4224,4224,28256,4224,4224,16384,14336,24576,24576,57344,57344,24576,57344,57344
0,13680,56016,13680,13680,21888,21888,19136,21888,21888,45056,29696,28672,28672,40960,40960,28672,40960,40960
0,16528,21536,16528,16528,39552,39552,10016,39552,39552,61440,36864,24576,24576,16384,16384,24576,16384,16384
0,62592,14656,62592,62592,21504,21504,35200,21504,21504,55296,29696,8192,8192,32768,32768,8192,32768,32768
0,22224,18112,22224,22224,9344,9344,57312,9344,9344,40960,59392,24576,24576,32768,32768,24576,32768,32768
0,25072,49168,25072,25072,27008,27008,48192,27008,27008,4096,9216,28672,28672,16384,16384,28672,16384,16384
0,50240,52640,50240,50240,14848,14848,4800,14848,14848,57344,40960,49152,49152,24576,24576,49152,24576,24576
0,53088,18160,53088,53088,32512,32512,61216,32512,32512,20480,56320,53248,53248,8192,8192,53248,8192,8192
0,35040,59568,35040,35040,56064,56064,49056,56064,56064,45056,46080,28672,28672,40960,40960,28672,40960,40960
0,60208,64280,60208,60208,43904,43904,5632,43904,43904,30720,10240,45056,45056,40960,40960,45056,40960,40960
32768,19840,480,19840,19840,31744,31744,27776,31744,31744,32768,51200,8192,8192,57344,57344,8192,57344,57344
0,45008,2208,45008,45008,19584,19584,49888,19584,19584,41984,15360,24576,24576,57344,57344,24576,57344,57344
32768,26960,22912,26960,26960,21568,21568,37728,21568,21568,61440,14336,8192,8192,32768,32768,8192,32768,32768
0,8912,43616,8912,8912,33344,33344,25568,33344,33344,6144,2048,49152,49152,0,0,49152,0,0
32768,34080,45352,34080,34080,27264,27264,47712,27264,27264,7168,43008,12288,12288,16384,16384,12288,16384,16384
0,16032,520,16032,16032,39040,39040,35552,39040,39040,19456,31744,49152,49152,49152,49152,49152,49152,49152
32768,20304,40192,20304,20304,3136,3136,54624,3136,3136,49152,44032,45056,45056,40960,40960,45056,40960,40960
0,2256,60896,2256,2256,14912,14912,42464,14912,14912,2048,41984,28672,28672,16384,16384,28672,16384,16384
