ClassID,EnableAngle,MinR,MaxRValue,DashRange,CastEffectScale,SklSplRange,SplHeight,SklWaveLength,SideLength,SklSplAngle,SklSR,ForceVel,HitDelay,ShootTime,CancelTime,DelayTime,DeadHitDelay,SpendItemBaseCount,RefreshTime,BasicCoolDown,MinCoolDown,BasicSta,BasicSP,LvUpSpendSp,SpendHP,BasicPoison,LvUpSpendPoison,ReqLv,LevelByDB,Level_BM,ReadyFix,CastAnimTime,BasicCast,CastLookTarget,CastControl,KnockDownHitType,KDRank,DownTime,KDownValue,KDownVAngle,KDownHAngle,kdBound,TargetBuffFreq,Rare,SklCircleLv,SklUseOverHeat,OverHeatDelay,DeadKDHAngle,DeadKDVAngle,DeadKDPower,SklHitCount,SklFactor,SklFactorByLevel,SklAtkAdd,SklAtkAddByLevel,Value,GuardCancelRate,PvPFix,HoldTime,AnimSpeed,StartBuffDuplicate,ClassName,Name,EngName,Caption,Caption2,Icon,EquipAni,ReadyFileName,ReadyLoopFileName,FileName,LoopFileName,CastFileName,CastLoopFileName,ReadyMoveFileName,MoveFileName,CastMoveFileName,CastLoopMoveFileName,StepAni,ClassType,ValueType,Attribute,AttackType,HitEffect,HitType,ContinueAttack,SpecialType,MaxR,Target,OnEnemy,OnFriend,OnNeutral,ClientScp,UseType,EnableCompanion,CastEffect,CastDecal,SplType,SplRange,WaveLength,SplAngle,SkillSR,HitSplRange,HitTime,AniTime,AttackHitDelay,LoopHitTime,SpendItem,SpendItemCount,CoolDownGroup,CoolDown,SpendSta,SpendSP,SpendPoison,ReqObject,ReqStance,ReqJob,ReqBuff,ReqTargetBuff,Level,Interrupt,HoldSelf,AbleShootRotate,EnableShootMove,ReadyTime,CastTime,EnableCastMove,KDownPower,CastScript,PreScript,PreHitScript,HitScript,TargetBuff,SelfBuff,UseScript,EndScript,PostHitScript,KillScript,TooltipType,Tooltip_Attr,JumpShot,OverHeatGroup,OverHeatScp,MaxSplCnt,CancelSkill,AttackedAction,DeadParts,DeadSlice,SelTarget,StopAct,HitCount,HitCountScp,AddSplRange,CheckOBB,SkillFactor,SkillAtkAdd,CaptionTime,CaptionRatio,CaptionRatio2,RaceType,MergeTable1,MergeClass1,BuffType,UseTx,HOTKEY_EMPHASIZE_SCP
41984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_mushroom_ent_color_Attack1,공격,plzInputEngName,"[푸른 빅 그리바] 물리, 타격, 수속성 1회 공격",,act_attack,,,,ATK01,,,,,,,,,Melee,Attack,Ice,Strike,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,0,100,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,Mon_1,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
42240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_mushroom_ent_color_Attack2,공격,plzInputEngName,"[푸른 빅 그리바] 매직, 매직, 수속성 1회 공격",,act_attack,,,,ATK02,,,,,,,,,Magic,Attack,Ice,Magic,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,750;950;1100,400;600;850,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,Mon_2,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
42496,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,32768,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_mushroom_ent_color_Skill,공격,plzInputEngName,"[푸른 빅 그리바] 물리, 타격, 수속성 1회 공격",,act_attack,,,,SKL,,,,,,,,,Melee,Attack,Ice,Strike,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,100,150,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,Mon_3,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
42752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_pappus_kepa_color_Attack1,공격,plzInputEngName,"[늙은케파] 일반 공격, 전방 부채꼴",,act_attack,,,,ATK,,,,,,,,,Melee,Attack,Melee,,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,800,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ZERO,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
43008,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,32768,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_treemonster_Attack1,공격,plzInputEngName,[나무유령] 한손으로 타격,,act_attack,,,,ATK1_SHOT,,,,,,,,,Melee,Attack,Melee,,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,1000,1000,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
43264,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,32768,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_treemonster_Attack2,공격,plzInputEngName,[나무유령] 양손으로 박수치기,,act_attack,,,,ATK2_SHOT,,,,,,,,,Melee,Attack,Melee,,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,1000,1000,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
43520,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,32768,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_treemonster_Skill,공격,plzInputEngName,[나무유령] 바닥을 내려치기,,act_attack,,,,SKL_SHOT,,,,,,,,,Melee,Attack,Melee,,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,350,450,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
43776,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,32768,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_Cockatries_Attack1,공격,plzInputEngName,"[코카트리스] 매직, 매직, 화속성, 3회 불 뿜어내기 공격",,act_attack,,,,ATK1_SHOT,,ATK1_CAST,,,ATK1_SHOT,,,,Magic,Attack,Fire,Magic,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,0,120,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,Mon_1,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ZERO,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
44032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_Scorpion_Attack1,공격,plzInputEngName,[지누테] 물리 찌르기 화속성 1회 공격,,act_attack,,,,ATK1_SHOT,,ATK1_CAST,,,,,,,Melee,Attack,Fire,Aries,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,0,100,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,Mon_1,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ZERO,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
44288,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,32768,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_Scorpion_Attack2,공격,plzInputEngName,[지누테] 물리 찌르기 화속성 1회 공격,,act_attack,,,,ATK2_SHOT,,ATK2_CAST,,,,,,,Melee,Attack,Fire,Aries,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,0,100,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,Mon_2,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ZERO,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
44544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_Scorpion_Skill,공격,plzInputEngName,[지누테] 물리 베기 화속성 1회 공격,,act_attack,,,,SKL_SHOT,,SKL_CAST,,,,,,,Melee,Attack,Fire,Slash,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,0,100,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,Mon_3,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ZERO,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
44800,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,32768,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_Tontulia_Attack1,공격,plzInputEngName,[톤투리아] 물리 타격 전기속성 1회 공격,,act_attack,,,,ATK1_SHOT,,ATK1_CAST,,,,,,,Melee,Attack,Lightning,Strike,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,0,100,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,Mon_1,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ZERO,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
45056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_Tontulia_Attack2,공격,plzInputEngName,[톤투리아] 물리 타격 전기속성 1회 공격,,act_attack,,,,ATK2_SHOT,,ATK2_CAST,,,,,,,Melee,Attack,Lightning,Strike,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,0,100,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,Mon_2,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ZERO,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
45312,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,32768,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_Tontulia_Skill,공격,plzInputEngName,[톤투리아] 물리 떄리기 전기속성 2회 공격,,act_attack,,,,SKL_SHOT,,SKL_CAST,,,,,,,Melee,Attack,Lightning,Strike,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,0,100,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ZERO,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
45568,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,32768,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_Tontus_Attack1,공격,plzInputEngName,"[톤투스] 물리 떄리기, 독속성 2회 공격",,act_attack,,,,ATK1_SHOT,,ATK1_CAST,,,,,,,Melee,Attack,Poison,Strike,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,100;400,100;400,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,Mon_1,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ZERO,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
45824,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,32768,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_Tontus_Attack2,공격,plzInputEngName,"[톤투스] 물리 찌르기, 독속성 1회 공격",,act_attack,,,,ATK2_SHOT,,ATK2_CAST,,,,,,,Melee,Attack,Poison,Aries,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,0,100,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ZERO,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
46080,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,32768,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_Tontus_Skill,공격,plzInputEngName,"[톤투스] 물리 떄리기, 독속성 1회 공격",,act_attack,,,,SKL_SHOT,,SKL_CAST,,,,,,,Melee,Attack,Poison,Strike,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,0,100,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ZERO,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
46336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon_Beetle_Attack1,공격,plzInputEngName,"[베카라베] 물리, 찌르기, 독속성, 전방 1회 찌르기 공격",,act_attack,,,,ATK1_SHOT,,ATK1_CAST,,,,,,,Melee,Attack,Poison,Aries,YES,Melee,NO,,SCR_SKILL_MAXR,Actor,YES,NO,NO,,TARGET_GROUND,,,,Square,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_MON_SR_LV,ZERO,0,100,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,Mon_1,SCR_GET_MONSKL_COOL,ZERO,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ZERO,SCR_GET_SKL_READY,SCR_GET_SKL_CAST_MON,NO,SCR_GET_KDOWNPOWER,,,,SCR_MON_LIB_ATTACK,,,,,,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NORMAL,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,ZERO,ZERO,ZERO,Widling,Skill_CP,Skill_CP,,NO,
