ClassID,EnableAngle,MinR,MaxRValue,DashRange,CastEffectScale,SklSplRange,SplHeight,SklWaveLength,SideLength,SklSplAngle,SklSR,ForceVel,ShootTime,CancelTime,DelayTime,DeadHitDelay,SpendItemBaseCount,RefreshTime,BasicCoolDown,MinCoolDown,BasicSta,BasicSP,LvUpSpendSp,SpendHP,BasicPoison,LvUpSpendPoison,ReqLv,LevelByDB,Level_BM,ReadyFix,CastAnimTime,BasicCast,CastLookTarget,CastControl,KnockDownHitType,KDRank,DownTime,KDownValue,KDownVAngle,KDownHAngle,kdBound,TargetBuffFreq,Rare,SklCircleLv,SklUseOverHeat,OverHeatDelay,DeadKDHAngle,DeadKDVAngle,DeadKDPower,SklHitCount,SklFactor,SklFactorByLevel,SklAtkAdd,SklAtkAddByLevel,Value,GuardCancelRate,PvPFix,HoldTime,AnimSpeed,StartBuffDuplicate,ClassName,Name,EngName,Caption,Caption2,Icon,EquipAni,ReadyFileName,ReadyLoopFileName,FileName,LoopFileName,CastFileName,CastLoopFileName,ReadyMoveFileName,MoveFileName,CastMoveFileName,CastLoopMoveFileName,StepAni,ClassType,ValueType,Attribute,AttackType,HitEffect,HitType,ContinueAttack,SpecialType,MaxR,Target,OnEnemy,OnFriend,OnNeutral,ClientScp,UseType,EnableCompanion,CastEffect,CastDecal,SplType,SplRange,WaveLength,SplAngle,SkillSR,HitSplRange,HitTime,AniTime,HitDelay,AttackHitDelay,LoopHitTime,SpendItem,SpendItemCount,CoolDownGroup,CoolDown,SpendSta,SpendSP,SpendPoison,ReqObject,ReqStance,ReqJob,ReqBuff,ReqTargetBuff,Level,Interrupt,HoldSelf,AbleShootRotate,EnableShootMove,ReadyTime,CastTime,EnableCastMove,KDownPower,CastScript,PreScript,PreHitScript,HitScript,TargetBuff,SelfBuff,UseScript,EndScript,PostHitScript,KillScript,TooltipType,Tooltip_Attr,JumpShot,OverHeatGroup,OverHeatScp,MaxSplCnt,CancelSkill,AttackedAction,DeadParts,DeadSlice,SelTarget,StopAct,HitCount,HitCountScp,AddSplRange,CheckOBB,SkillFactor,SkillAtkAdd,CaptionTime,CaptionRatio,CaptionRatio2,RaceType,MergeTable1,MergeClass1,BuffType,UseTx,HOTKEY_EMPHASIZE_SCP
28672,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_ellaganos,공격,plzInputEngName,[엘라가노스 카드] 물리 암속성 찌르기,,act_attack,,,,,,,,,ATK_SHOT,,ATK_SHOT,,Melee,Attack,Dark,Aries,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_archon,공격,plzInputEngName,[아콘 카드] 물리 화속성 타격,,act_attack,,,,,,,,,ATK_SHOT,,ATK_SHOT,,Melee,Attack,Fire,Strike,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
36864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_Gaigalas,공격,plzInputEngName,[가이갈라스 카드] 물리 화속성 마법,,act_attack,,,,PUBLIC_BUFF,,,,,ATK_SHOT,,ATK_SHOT,,Melee,Attack,Fire,Magic,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
40960,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_bramble,공격,plzInputEngName,[브람블 카드] 매직 암속성 타격,,act_attack,,,,PUBLIC_BUFF,,,,,ATK_SHOT,,ATK_SHOT,,Magic,Attack,Dark,Strike,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
45056,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_honeypin,공격,plzInputEngName,[허니핀 카드] 물리 독속성 타격,,act_attack,,,,PUBLIC_BUFF,,,,,ATK_SHOT,,ATK_SHOT,,Melee,Attack,Poison,Strike,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_bebraspion,공격,plzInputEngName,[베브라스피온 카드] 물리 전기속성 타격,,act_attack,,,,,,,,,ATK_SHOT,,ATK_SHOT,,Melee,Attack,Lightning,Strike,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
53248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_GiantWoodGoblin_red,공격,plzInputEngName,[자이언트 레드 우드 카드] 매직 화속성 마법,,act_attack,,,,PUBLIC_BUFF,,,,,ATK_SHOT,,ATK_SHOT,,Magic,Attack,Fire,Magic,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_GiantWoodGoblin,공격,plzInputEngName,[자이언트 우드 고블린 카드] 매직 무속성 마법,,act_attack,,,,PUBLIC_BUFF,,,,,ATK_SHOT,,ATK_SHOT,,Magic,Attack,Melee,Magic,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
61440,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_Kimeleech,공격,plzInputEngName,[키르멜리치 카드] 물리 독속성 찌르기,,act_attack,,,,PUBLIC_BUFF,,,,,ATK_SHOT,,ATK_SHOT,,Melee,Attack,Poison,Aries,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_MagBurk,공격,plzInputEngName,[매그버크] 물리 화속성 마법,,act_attack,,,,,,,,,ATK_SHOT,,ATK_SHOT,,Melee,Attack,Fire,Magic,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
4096,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_onion_the_great,공격,plzInputEngName,[케파치프틴 카드] 물리 독속성 타격,,act_attack,,,,PUBLIC_THROW,,,,,ATK_SHOT,,ATK_SHOT,,Melee,Attack,Poison,Strike,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
8192,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_Achat,공격,plzInputEngName,[에하트 카드] 매직 무속성 마법,,act_attack,,,,,,,,,ATK_SHOT,,ATK_SHOT,,Magic,Attack,Melee,Magic,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
12288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_Shnayim,공격,plzInputEngName,[쉬나임 카드] 매직 전기속성 마법,,act_attack,,,,PUBLIC_BUFF,,,,,ATK_SHOT,,ATK_SHOT,,Magic,Attack,Lightning,Magic,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
16384,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_TombLord,공격,plzInputEngName,[툼로드 카드] 매직 암속성 마법,,act_attack,,,,PUBLIC_BUFF,,,,,ATK_SHOT,,ATK_SHOT,,Magic,Attack,Dark,Magic,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
20480,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_Denoptic,공격,plzInputEngName,[덴옵틱 카드] 매직 전기속성 베기,,act_attack,,,,,,,,,ATK_SHOT,,ATK_SHOT,,Magic,Attack,Lightning,Slash,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
24576,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_Iltiswort,공격,plzInputEngName,[일티스워트 카드] 물리 독속성 마법,,act_attack,,,,PUBLIC_BUFF,,,,,ATK_SHOT,,ATK_SHOT,,Melee,Attack,Poison,Magic,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
28672,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_boss_Confinedion,공격,plzInputEngName,[스콜피오 카드] 물리 독속성 찌르기,,act_attack,,,,,,,,,ATK_SHOT,,ATK_SHOT,,Melee,Attack,Poison,Aries,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ItemSkill_enchanted_poison,공격,plzInputEngName,[인챈트포이즌] 매직 독속성 마법,,act_attack,,,,,,,,,ATK_SHOT,,ATK_SHOT,,Magic,Buff,Poison,Magic,YES,Melee,NO,,SCR_SKILL_MAXR,Front,YES,NO,NO,,MELEE_GROUND,,,,Circle,SCR_Get_SplRange,SCR_Get_WaveLength,SCR_SPLANGLE,SCR_GET_SR_LV,ZERO,0,0,200,NO,ZERO,,SCR_GET_SPENDITEM_COUNT,,SCR_GET_SKL_COOLDOWN,SCR_Skill_STA,SCR_Get_SpendSP,SCR_Get_SpendPoison,,,,,,SCR_GET_SKILLLV_WITH_BM,NO,YES,ZERO,ONE,SCR_GET_SKL_READY,SCR_GET_SKL_CAST,NO,SCR_GET_KDOWNPOWER,,,,SCR_NORMAL_ATTACK,,,,,SCR_COMMON_POST_HIT,SCR_COMMON_POST_KILL,ActiveSkill,Attack,YES,,,SCR_MAX_SPL,No,NO,,,NO,NO,SCR_GET_SKL_HITCOUNT,,YES,YES,SCR_Get_SkillFactor,SCR_Get_SklAtkAdd,0,0,0,Widling,Skill_CP,Skill_CP,,NO,
